case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,textual_update,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,revoked_reflection,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,no_edit,J07_g1_c1_recipient/none,Susan,262, the,0,1,0.00195143095381242,-2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,d6_internal,J07_g1_c1_recipient/d6_internal,Susan,262, the,0,1,0.0004932847444853006,-5.2429046630859375,25.490310668945312,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,d6_task,J07_g1_c1_recipient/d6_task,Susan,262, the,0,1,0.0036470112888174248,-0.9892425537109375,18.52001953125,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,d6_yoked,J07_g1_c1_recipient/d6_yoked,Susan,607, her,0,1,0.009663135891587888,1.549957275390625,35.013858795166016,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,d6_ridge,J07_g1_c1_recipient/d6_ridge,Susan,262, the,0,1,0.005619644435186664,-0.8439407348632812,18.748689651489258,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,reflection,J07_g1_c1_recipient/reflection,Susan,262, the,0,1,0.006878156848288097,-0.8599319458007812,20.342254638671875,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,reflection_capped,J07_g1_c1_recipient/reflection_capped,Susan,262, the,0,1,0.006878156848288097,-0.8599319458007812,20.342254638671875,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,intent_blind_reflection,J07_g1_c1_recipient/reflection,Susan,262, the,0,1,0.006878156848288097,-0.8599319458007812,20.342254638671875,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,wrong_intent_reflection,J07_g1_c1_recipient/none,Susan,262, the,0,1,0.00195143095381242,-2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,current_donor_oracle,J07_g1_c1_recipient/donor,Susan,262, the,0,1,0.004900384931097311,-2.1208572387695312,11.8956937789917,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,textual_update,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,swap,revoked_reflection,J07_g1_c1_recipient/none,Susan,262, the,0,1,0.00195143095381242,-2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,no_edit,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,d6_internal,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,d6_task,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,d6_yoked,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,d6_ridge,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,reflection,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,reflection_capped,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,intent_blind_reflection,J07_g1_c1_color/reflection,blue,257, a,0,1,0.028517856059210315,-0.29921722412109375,34.278621673583984,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,wrong_intent_reflection,J07_g1_c1_color/reflection,blue,257, a,0,1,0.028517856059210315,-0.29921722412109375,34.278621673583984,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,current_donor_oracle,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,textual_update,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,keep,revoked_reflection,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,no_edit,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,d6_internal,J07_g1_c1_color/d6_internal,blue,257, a,0,1,0.0196663574546467,-0.31279754638671875,61.48170852661133,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,d6_task,J07_g1_c1_color/d6_task,blue,4171, blue,1,0,0.060338083652223984,0.4571533203125,25.2489070892334,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,d6_yoked,J07_g1_c1_color/d6_yoked,blue,257, a,0,1,0.03127938985874741,-0.1999969482421875,69.50834655761719,1,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,d6_ridge,J07_g1_c1_color/d6_ridge,blue,257, a,0,1,0.03418017133083571,-0.15811920166015625,31.836999893188477,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,reflection,J07_g1_c1_color/reflection,blue,257, a,0,1,0.028517856059210315,-0.29921722412109375,34.278621673583984,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,reflection_capped,J07_g1_c1_color/reflection_capped,blue,257, a,0,1,0.028517856059210315,-0.29921722412109375,34.278621673583984,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,intent_blind_reflection,J07_g1_c1_color/reflection,blue,257, a,0,1,0.028517856059210315,-0.29921722412109375,34.278621673583984,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,wrong_intent_reflection,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,current_donor_oracle,J07_g1_c1_color/donor,blue,257, a,0,1,0.05579808378580644,0.170745849609375,6.522185802459717,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,textual_update,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g1_c1_color,J07,Susan,blue,color,swap,revoked_reflection,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
